freq make,freq address,freq all,freq 3d,freq our,freq over,freq remove,freq internet,freq order,freq mail,freq receive,freq will,freq people,freq report,freq addresses,freq free,freq business,freq email,freq you,freq credit,freq your,freq font,freq 000,freq money,freq hp,freq hpl,freq george,freq 650,freq lab,freq labs,freq telnet,freq 857,freq data,freq 415,freq 85,freq technology,freq 1999,freq parts,freq pm,freq direct,freq cs,freq meeting,freq original,freq project,freq re,freq edu,freq table,freq conference,freq semicolon,freq open parens,freq open square bracket,freq exclamation,freq dollar,freq pound,cap run length average,cap run length longest,cap run length total,IsSpam
Zero,Zero,High,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,High,Zero,High,Zero,Med,Zero,Zero,D,B,B,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,C,A,A,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,D,B,B,0
Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Med,Med,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Med,High,Low,Zero,Zero,Zero,Zero,Low,Low,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Med,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,B,B,C,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,D,A,A,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,D,D,C,0
Med,Zero,Low,Zero,Low,Low,Zero,Low,Low,Low,Med,Low,Low,Zero,Zero,Low,Med,Zero,Med,Zero,Med,Zero,Zero,Zero,Med,Low,Zero,Low,Zero,Zero,Low,Zero,Low,Zero,Low,Low,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Low,Zero,Low,Zero,Zero,B,C,F,0
Zero,Low,Med,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Low,Low,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Low,Med,Zero,Zero,Zero,Med,Med,Med,Low,Zero,B,C,D,0
High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,High,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,F,D,B,0
Zero,Zero,Low,Zero,Low,Low,Zero,Zero,Zero,Zero,Zero,Med,Low,Low,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Low,Zero,High,Low,Zero,Zero,Low,Zero,Zero,Zero,Low,Zero,Zero,Med,Med,Zero,Low,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Med,Med,Low,Zero,Zero,Zero,C,D,F,0
Zero,Zero,Med,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Low,Zero,Zero,Zero,Med,Med,Low,Low,Low,Med,Med,Low,Med,Low,Med,Med,Med,Zero,Med,Med,Zero,Zero,Med,Zero,High,Zero,Zero,Zero,Zero,Med,Med,Zero,Zero,Zero,C,C,C,0
Zero,Zero,Med,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Low,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,B,B,B,0
Zero,Zero,Low,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Low,Zero,Low,Zero,Zero,Zero,Med,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,High,Zero,Zero,Zero,Zero,Med,Med,Zero,Zero,Zero,Zero,High,Low,Low,Zero,Med,Zero,C,C,D,0
Med,Zero,Med,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Low,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Med,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,A,A,B,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,A,A,A,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,A,A,A,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Low,Zero,Zero,Zero,D,D,F,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,A,A,A,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Low,Low,Zero,Med,Zero,Zero,Zero,Zero,Med,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,C,B,C,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,B,B,A,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,D,D,C,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,High,Med,High,High,High,High,High,Zero,High,High,High,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,C,B,B,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,A,A,A,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Med,Med,Med,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,High,Zero,Med,Zero,Zero,Zero,High,Zero,High,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,D,C,C,0
Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,B,A,A,0
Low,Zero,Low,Zero,Zero,Low,Zero,Low,Med,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Low,Zero,Zero,Zero,Low,Med,Low,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Med,Med,Zero,Low,Zero,D,D,F,0
Low,Zero,Low,Zero,Low,Zero,Zero,Zero,High,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Low,Zero,Zero,Zero,Low,Med,Low,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Med,Low,Zero,Low,Zero,D,D,F,0
Low,Zero,Low,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Low,Low,Zero,Low,Zero,Zero,Zero,Med,Med,Low,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Med,Med,Zero,Low,Zero,D,D,F,0
Low,Zero,Low,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Low,Low,Zero,Low,Zero,Zero,Zero,Med,Med,Low,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Med,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Med,Low,Zero,Low,Zero,C,D,F,0
Low,Low,Low,Zero,Low,Low,Zero,Zero,Med,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Low,Low,Zero,Low,Zero,Zero,Zero,Low,Low,Low,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Med,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Med,Low,Zero,Low,Zero,D,F,F,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,High,Med,Zero,Zero,Zero,Zero,B,B,C,0
Med,Zero,Med,Zero,Zero,Zero,Med,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Low,Zero,Zero,Zero,Med,Med,Med,Med,Low,Low,Low,Low,Zero,Low,Low,Med,Med,Zero,Low,Med,Zero,Zero,Med,Zero,Med,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,C,C,D,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Med,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Med,Zero,Med,Zero,Zero,Zero,Med,Zero,Med,Zero,Zero,Zero,Zero,High,Med,Zero,Zero,Zero,C,C,C,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Med,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Low,Low,Low,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,High,Zero,Zero,Zero,Zero,A,B,C,0
High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,A,A,A,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,High,Zero,Med,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,C,D,C,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Med,Med,Med,Med,Med,Med,Med,Med,Zero,Med,Med,Med,Med,Zero,Zero,High,Zero,Zero,High,Zero,Med,Zero,Zero,Zero,Med,High,Zero,Zero,Zero,Zero,B,C,C,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,A,A,A,0
Low,Low,Low,Zero,Low,Low,Zero,Low,Low,Low,Zero,Low,Low,Zero,Zero,Zero,Low,Low,Low,Zero,Low,Zero,Low,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,High,Zero,Zero,Low,Med,Low,Low,Zero,Low,Low,Low,Low,Zero,Low,Low,Med,Low,Med,Low,Low,Low,Low,C,F,F,0
Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,B,A,A,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,High,Zero,Zero,Zero,F,D,D,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Med,Med,High,Med,Med,Med,Med,Zero,Med,Med,High,Zero,Zero,Med,Med,Zero,Zero,Med,Zero,Med,Zero,Zero,Zero,Med,High,Zero,Zero,Zero,Zero,C,C,D,0
Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,A,A,A,0
Zero,Zero,High,Zero,Zero,Low,Zero,Zero,Zero,Zero,Low,High,Low,Zero,Zero,Low,Med,Med,Low,Zero,Low,Zero,Zero,Zero,Med,Med,Zero,Low,Low,Zero,Zero,Zero,Zero,Zero,Low,Zero,Med,Zero,Zero,Low,Zero,Med,Low,Zero,Low,Zero,Zero,Med,Low,Low,Low,Zero,Zero,Zero,C,D,F,0
Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Med,Med,Zero,Zero,Med,Zero,Low,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,F,F,D,0
Zero,High,Zero,Zero,High,High,Zero,High,Zero,High,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Low,Zero,Med,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,A,A,A,0
Zero,Low,Zero,Zero,Low,Zero,Zero,Med,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,High,Zero,Low,Zero,Zero,Zero,Zero,Zero,Low,Low,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,C,C,D,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Med,Med,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Med,Zero,Zero,Zero,Med,Zero,Med,Zero,Zero,Med,Zero,High,Zero,Med,Med,Zero,Med,Zero,D,C,F,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,A,A,A,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Med,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,High,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,High,Zero,Zero,High,High,Med,Zero,Zero,Zero,D,C,F,0
Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,C,B,B,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,B,C,B,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,D,C,B,0
Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,High,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,A,A,A,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,D,D,C,0
Low,Zero,Med,Zero,Zero,Zero,Zero,Low,Zero,Zero,Med,Med,Low,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Low,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Med,Zero,Zero,Low,Zero,C,D,F,0
Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Med,Med,Med,Med,Med,Med,Med,Zero,Med,Med,Med,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Med,Zero,Zero,Zero,C,B,B,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,C,D,C,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Med,Med,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,High,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,High,Zero,Med,High,High,Med,Zero,Zero,Zero,F,C,F,0
Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,C,B,A,0
Zero,Zero,Med,Zero,Med,Med,Zero,Zero,Zero,Med,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Med,Med,Zero,Med,Med,Zero,Zero,Zero,Med,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,C,B,C,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,B,B,B,0
Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,High,High,Zero,Zero,Zero,Zero,A,A,A,0
Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Med,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,B,A,C,0
